,Corporate_Bonds,Gold,SP500
2016-06-26 00:00:00+00:00,37417.13959503174,23067.896996498108,75102.66688919067
2016-07-03 00:00:00+00:00,37487.478942871094,23095.184456825256,75288.96239089966
2016-07-10 00:00:00+00:00,37558.25183105469,23123.87151813507,75477.68063735962
2016-07-17 00:00:00+00:00,37628.324394226074,23151.929228782654,75669.22104263306
2016-07-24 00:00:00+00:00,37698.547035217285,23178.963072776794,75862.01279067993
2016-07-31 00:00:00+00:00,37769.11149597168,23207.697100639343,76054.69798660278
2016-08-07 00:00:00+00:00,37839.27916717529,23236.092967033386,76248.32390213013
2016-08-14 00:00:00+00:00,37909.72250366211,23265.259081840515,76442.19833755493
2016-08-21 00:00:00+00:00,37980.05721282959,23293.4013338089,76636.14377212524
2016-08-28 00:00:00+00:00,38050.266662597656,23318.932251930237,76828.97989273071
2016-09-04 00:00:00+00:00,38120.60643005371,23344.62285709381,77022.77447891235
2016-09-11 00:00:00+00:00,38190.58625793457,23369.430493354797,77212.05188369751
2016-09-18 00:00:00+00:00,38260.599609375,23393.81543445587,77402.36569595337
2016-09-25 00:00:00+00:00,38330.90587615967,23419.196063041687,77595.01637649536
2016-10-02 00:00:00+00:00,38401.32931518555,23444.022486686707,77787.94356155396
2016-10-09 00:00:00+00:00,38471.359436035156,23465.62701702118,77979.74687576294
2016-10-16 00:00:00+00:00,38541.18830871582,23487.222153663635,78169.83768081665
2016-10-23 00:00:00+00:00,38611.327461242676,23510.348393440247,78360.69552993774
2016-10-30 00:00:00+00:00,38681.01377105713,23532.713780403137,78550.26900100708
2016-11-06 00:00:00+00:00,38750.90414428711,23556.262721061707,78736.283618927
2016-11-13 00:00:00+00:00,38819.46694946289,23575.91345310211,78929.31785964966
2016-11-20 00:00:00+00:00,38887.55921173096,23595.68629550934,79124.2073097229
2016-11-27 00:00:00+00:00,38955.550621032715,23615.04583454132,79321.79040908813
2016-12-04 00:00:00+00:00,39023.50841522217,23635.11926174164,79517.73236465454
2016-12-11 00:00:00+00:00,39091.36518096924,23654.53516101837,79719.76626968384
2016-12-18 00:00:00+00:00,39158.83467102051,23672.45752811432,79921.67210769653
2016-12-25 00:00:00+00:00,39226.577728271484,23690.67663860321,80124.17909622192
2017-01-01 00:00:00+00:00,39294.76815032959,23710.384177207947,80324.73016738892
2017-01-08 00:00:00+00:00,39363.093605041504,23731.476519584656,80528.58292007446
2017-01-15 00:00:00+00:00,39431.51192474365,23752.898575782776,80732.29207229614
2017-01-22 00:00:00+00:00,39499.71922302246,23774.678608894348,80935.72313308716
2017-01-29 00:00:00+00:00,39567.90964508057,23796.552847862244,81141.15494155884
2017-02-05 00:00:00+00:00,39636.16579437256,23819.63290119171,81346.91872024536
2017-02-12 00:00:00+00:00,39704.7264251709,23843.457167625427,81554.62942886353
2017-02-19 00:00:00+00:00,39773.244773864746,23866.81041240692,81765.55208206177
2017-02-26 00:00:00+00:00,39842.17754364014,23889.541907310486,81977.95514297485
2017-03-05 00:00:00+00:00,39910.5581741333,23910.455260276794,82191.86549758911
2017-03-12 00:00:00+00:00,39978.53199005127,23930.925854682922,82405.12089920044
2017-03-19 00:00:00+00:00,40046.81937408447,23952.28196811676,82618.70935440063
2017-03-26 00:00:00+00:00,40115.44575500488,23973.873593330383,82829.44130325317
2017-04-02 00:00:00+00:00,40184.15689086914,23995.361594200134,83041.86729812622
2017-04-09 00:00:00+00:00,40252.97333526611,24017.49960231781,83253.80669021606
2017-04-16 00:00:00+00:00,40322.34178161621,24040.617339134216,83463.3221321106
2017-04-23 00:00:00+00:00,40391.71022796631,24062.858971595764,83674.71187210083
2017-04-30 00:00:00+00:00,40460.968269348145,24083.800583839417,83889.24643325806
2017-05-07 00:00:00+00:00,40530.105461120605,24104.10160923004,84105.2407875061
2017-05-14 00:00:00+00:00,40599.336280822754,24125.504822731018,84320.58636856079
2017-05-21 00:00:00+00:00,40668.97560119629,24147.039927482605,84535.32823562622
2017-05-28 00:00:00+00:00,40738.58940124512,24168.650391578674,84753.13386917114
2017-06-04 00:00:00+00:00,40808.58836364746,24190.091290473938,84973.1561164856
2017-06-11 00:00:00+00:00,40878.39971923828,24211.598130226135,85192.49354934692
2017-06-18 00:00:00+00:00,40948.46691131592,24232.37959575653,85412.20337295532
2017-06-25 00:00:00+00:00,41018.61083984375,24253.80165195465,85632.35693740845
2017-07-02 00:00:00+00:00,41088.39660644531,24274.60196018219,85851.30617141724
2017-07-09 00:00:00+00:00,41158.05308532715,24294.582690238953,86070.53609085083
2017-07-16 00:00:00+00:00,41227.97501373291,24315.119225502014,86292.89000320435
2017-07-23 00:00:00+00:00,41298.282302856445,24336.230408668518,86516.4391822815
2017-07-30 00:00:00+00:00,41368.50394439697,24357.812613487244,86740.01550674438
2017-08-06 00:00:00+00:00,41438.99392700195,24378.83901309967,86964.04458999634
2017-08-13 00:00:00+00:00,41509.630111694336,24400.647307395935,87185.09460830688
2017-08-20 00:00:00+00:00,41580.29209136963,24422.248353004456,87404.8678779602
2017-08-27 00:00:00+00:00,41651.091636657715,24444.301579475403,87626.3162574768
2017-09-03 00:00:00+00:00,41721.93740081787,24467.645405769348,87850.73466873169
2017-09-10 00:00:00+00:00,41793.10201263428,24491.422568321228,88074.012134552
2017-09-17 00:00:00+00:00,41863.91332244873,24514.154063224792,88300.77280044556
2017-09-24 00:00:00+00:00,41934.6125869751,24536.263812065125,88527.76095962524
2017-10-01 00:00:00+00:00,42005.2428894043,24557.89311695099,88756.37800979614
2017-10-08 00:00:00+00:00,42075.75058746338,24580.11591053009,88987.85245132446
2017-10-15 00:00:00+00:00,42146.60371398926,24602.574215888977,89219.85466384888
2017-10-22 00:00:00+00:00,42217.14595031738,24624.457871437073,89453.82243728638
2017-10-29 00:00:00+00:00,42287.636390686035,24645.719780921936,89688.33620071411
2017-11-05 00:00:00+00:00,42358.4234085083,24666.849806785583,89923.52342605591
2017-11-12 00:00:00+00:00,42428.88154602051,24688.06461429596,90158.38301467896
2017-11-19 00:00:00+00:00,42499.57335662842,24709.533774375916,90393.03326797485
2017-11-26 00:00:00+00:00,42570.41227722168,24731.040614128113,90629.95848464966
2017-12-03 00:00:00+00:00,42641.13735961914,24752.227160453796,90870.6146736145
2017-12-10 00:00:00+00:00,42711.91446685791,24772.65065097809,91112.2264289856
2017-12-17 00:00:00+00:00,42782.86498260498,24793.36617565155,91355.98773574829
2017-12-24 00:00:00+00:00,42853.42533111572,24815.103516578674,91600.66366958618
2017-12-31 00:00:00+00:00,42924.34297943115,24837.173232078552,91844.74518203735
2018-01-07 00:00:00+00:00,42994.991119384766,24859.651295661926,92094.82674026489
2018-01-14 00:00:00+00:00,43065.43928527832,24882.45223903656,92349.02415847778
2018-01-21 00:00:00+00:00,43135.574447631836,24904.911311149597,92605.49904251099
2018-01-28 00:00:00+00:00,43205.82263183594,24928.035132408142,92867.61720657349
2018-02-04 00:00:00+00:00,43275.45873260498,24949.7914686203,93119.5555152893
2018-02-11 00:00:00+00:00,43344.78990936279,24970.379740715027,93358.73450088501
2018-02-18 00:00:00+00:00,43414.19078826904,24991.75621700287,93608.5325050354
2018-02-25 00:00:00+00:00,43483.53063964844,25012.61988544464,93859.79391860962
2018-03-04 00:00:00+00:00,43552.83124542236,25033.0277261734,94105.90588760376
2018-03-11 00:00:00+00:00,43622.08824157715,25053.511538505554,94360.97221755981
2018-03-18 00:00:00+00:00,43691.52858734131,25073.862401008606,94612.77165603638
2018-03-25 00:00:00+00:00,43760.96017456055,25094.86851787567,94849.74045181274
2018-04-01 00:00:00+00:00,43830.749771118164,25115.741683006287,95091.39253616333
2018-04-08 00:00:00+00:00,43900.53059387207,25136.700318336487,95329.89485549927
2018-04-15 00:00:00+00:00,43970.232666015625,25158.43765926361,95573.3836402893
2018-04-22 00:00:00+00:00,44039.40077972412,25180.00406551361,95818.2130317688
2018-04-29 00:00:00+00:00,44108.5601272583,25201.589465141296,96062.99654006958
2018-05-06 00:00:00+00:00,44177.76151275635,25223.09889125824,96307.28421401978
2018-05-13 00:00:00+00:00,44247.006759643555,25244.82673740387,96557.84392166138
2018-05-20 00:00:00+00:00,44315.90985870361,25265.899331092834,96807.00778579712
2018-05-27 00:00:00+00:00,44385.33056640625,25287.085877418518,97056.92464065552
2018-06-03 00:00:00+00:00,44455.04010772705,25308.2724237442,97308.17308425903
2018-06-10 00:00:00+00:00,44524.55577087402,25329.506455421448,97563.6365699768
2018-06-17 00:00:00+00:00,44594.11548614502,25350.617030143738,97819.26935195923
2018-06-24 00:00:00+00:00,44663.71048736572,25371.68012523651,98072.6975440979
2018-07-01 00:00:00+00:00,44733.50817871094,25392.866671562195,98322.93410110474
2018-07-08 00:00:00+00:00,44803.5806350708,25414.338114738464,98576.98952102661
2018-07-15 00:00:00+00:00,44873.69724273682,25435.192288398743,98834.89143753052
2018-07-22 00:00:00+00:00,44943.628341674805,25455.87552547455,99092.87642288208
2018-07-29 00:00:00+00:00,45013.42691040039,25476.12192630768,99352.46648025513
2018-08-05 00:00:00+00:00,45083.34688568115,25496.21638584137,99614.06743240356
2018-08-12 00:00:00+00:00,45153.461685180664,25515.741057395935,99875.26247024536
2018-08-19 00:00:00+00:00,45223.73583984375,25533.518383979797,100138.21016311646
2018-08-26 00:00:00+00:00,45294.142822265625,25551.514130592346,100403.41777420044
2018-09-02 00:00:00+00:00,45364.3815536499,25569.130019187927,100671.20824050903
2018-09-09 00:00:00+00:00,45434.414375305176,25586.10964679718,100936.4988899231
2018-09-16 00:00:00+00:00,45504.32290649414,25603.184239387512,101204.81502151489
2018-09-23 00:00:00+00:00,45574.0894241333,25621.01854801178,101475.37434768677
2018-09-30 00:00:00+00:00,45643.94470977783,25638.60594844818,101744.75691604614
2018-10-07 00:00:00+00:00,45713.13538360596,25656.316800117493,102011.45232009888
2018-10-14 00:00:00+00:00,45782.55739593506,25675.072262763977,102267.14892959595
2018-10-21 00:00:00+00:00,45851.81035614014,25694.07463169098,102523.123462677
2018-10-28 00:00:00+00:00,45921.3657913208,25712.1748380661,102768.97951126099
2018-11-04 00:00:00+00:00,45990.4885635376,25730.816340446472,103020.9140663147
2018-11-11 00:00:00+00:00,46059.77183532715,25748.897555351257,103278.28784561157
2018-11-18 00:00:00+00:00,46129.3405380249,25767.301648139954,103531.92734146118
2018-11-25 00:00:00+00:00,46198.92710876465,25785.686749458313,103775.85603713989
2018-12-02 00:00:00+00:00,46268.62068939209,25803.815445899963,104031.27461624146
2018-12-09 00:00:00+00:00,46338.86145019531,25822.99824810028,104275.4998512268
2018-12-16 00:00:00+00:00,46409.227394104004,25842.105078697205,104516.85263442993
2018-12-23 00:00:00+00:00,46479.86154937744,25861.618496894836,104741.18884658813
2018-12-30 00:00:00+00:00,46550.68217468262,25881.28465938568,104972.09576797485
2019-01-06 00:00:00+00:00,46621.88822174072,25901.61909198761,105207.32722854614
2019-01-13 00:00:00+00:00,46692.995697021484,25921.743494987488,105448.70068740845
2019-01-20 00:00:00+00:00,46763.941818237305,25941.132802009583,105697.045627594
2019-01-27 00:00:00+00:00,46835.15683746338,25961.35267353058,105944.75676345825
2019-02-03 00:00:00+00:00,46906.746002197266,25982.89953327179,106196.45694351196
2019-02-10 00:00:00+00:00,46978.559814453125,26004.22682094574,106448.53927993774
2019-02-17 00:00:00+00:00,47050.382652282715,26025.640028953552,106707.05255508423
2019-02-24 00:00:00+00:00,47122.2593460083,26047.654675483704,106967.2153968811
2019-03-03 00:00:00+00:00,47193.76177215576,26068.37097454071,107228.57135391235
2019-03-10 00:00:00+00:00,47265.83158111572,26089.726901054382,107484.37244033813
2019-03-17 00:00:00+00:00,47338.072525024414,26111.015999794006,107747.71268081665
2019-03-24 00:00:00+00:00,47410.961921691895,26132.763340950012,108009.12445449829
2019-03-31 00:00:00+00:00,47484.07650756836,26154.16700077057,108273.55990982056
2019-04-07 00:00:00+00:00,47556.96537780762,26175.58020877838,108543.69641494751
2019-04-14 00:00:00+00:00,47629.72780609131,26196.783387184143,108815.32126235962
2019-04-21 00:00:00+00:00,47702.48122406006,26217.1560049057,109086.81509780884
2019-04-28 00:00:00+00:00,47775.622886657715,26237.49043750763,109361.4824256897
2019-05-05 00:00:00+00:00,47848.69677734375,26256.860655784607,109636.73007583618
2019-05-12 00:00:00+00:00,47921.978828430176,26276.221327781677,109906.42654800415
2019-05-19 00:00:00+00:00,47995.478103637695,26296.030692100525,110174.00735855103
2019-05-26 00:00:00+00:00,48069.24889373779,26315.668215751648,110438.72360610962
2019-06-02 00:00:00+00:00,48143.68034362793,26336.27950000763,110696.40961074829
2019-06-09 00:00:00+00:00,48218.37760925293,26358.131852149963,110965.6848487854
2019-06-16 00:00:00+00:00,48293.129318237305,26380.4042596817,111236.46728897095
2019-06-23 00:00:00+00:00,48368.2166595459,26404.471444129944,111513.02545547485
2019-06-30 00:00:00+00:00,48443.576171875,26428.87276172638,111788.64300918579
2019-07-07 00:00:00+00:00,48518.85746765137,26453.111784934998,112069.39661026001
2019-07-14 00:00:00+00:00,48593.911460876465,26478.133635520935,112352.21026992798
2019-07-21 00:00:00+00:00,48669.256439208984,26504.8452501297,112631.75040054321
2019-07-28 00:00:00+00:00,48744.610511779785,26530.88859653473,112915.84338760376
2019-08-04 00:00:00+00:00,48820.6961517334,26557.399731636047,113191.10342788696
2019-08-11 00:00:00+00:00,48897.22839355469,26585.42879009247,113465.42282485962
2019-08-18 00:00:00+00:00,48974.54448699951,26612.42680454254,113737.13653945923
2019-08-25 00:00:00+00:00,49051.91524505615,26640.723170280457,114005.08752822876
2019-09-01 00:00:00+00:00,49129.47742462158,26669.229561805725,114280.18768692017
2019-09-08 00:00:00+00:00,49206.94640350342,26696.418511390686,114560.55560684204
2019-09-15 00:00:00+00:00,49283.03609466553,26721.850869178772,114843.7832069397
2019-09-22 00:00:00+00:00,49359.93876647949,26749.240300178528,115125.66318130493
2019-09-29 00:00:00+00:00,49437.005867004395,26775.445942878723,115404.8215675354
2019-10-06 00:00:00+00:00,49514.76121520996,26802.05254650116,115682.98764419556
2019-10-13 00:00:00+00:00,49591.738456726074,26827.799946784973,115962.97763442993
2019-10-20 00:00:00+00:00,49668.76148223877,26853.69054889679,116244.56464004517
2019-10-27 00:00:00+00:00,49745.656341552734,26880.173043251038,116529.58212661743
2019-11-03 00:00:00+00:00,49822.94926452637,26906.913298606873,116818.88995742798
2019-11-10 00:00:00+00:00,49899.453186035156,26931.954241752625,117110.84384536743
2019-11-17 00:00:00+00:00,49976.37914276123,26957.48206806183,117405.49109268188
2019-11-24 00:00:00+00:00,50053.62618255615,26983.028990745544,117699.35391616821
2019-12-01 00:00:00+00:00,50130.95580291748,27008.881403923035,117996.38251113892
2019-12-08 00:00:00+00:00,50208.15669250488,27034.628804206848,118293.94031143188
2019-12-15 00:00:00+00:00,50285.55986785889,27061.092202186584,118593.81354141235
2019-12-22 00:00:00+00:00,50362.73320007324,27086.99234867096,118898.3994178772
2019-12-29 00:00:00+00:00,50440.11569213867,27114.749033927917,119205.00799942017
2020-01-05 00:00:00+00:00,50517.765380859375,27142.79414653778,119511.18924331665
2020-01-12 00:00:00+00:00,50595.35977935791,27170.147025108337,119820.50436782837
2020-01-19 00:00:00+00:00,50673.08320617676,27197.47106075287,120135.74545669556
2020-01-26 00:00:00+00:00,50751.32263946533,27225.564244270325,120447.96658706665
2020-02-02 00:00:00+00:00,50830.12413024902,27253.436299324036,120753.50210952759
2020-02-09 00:00:00+00:00,50908.79912567139,27280.289229393005,121068.98062515259
2020-02-16 00:00:00+00:00,50987.529525756836,27307.507508277893,121389.58731460571
2020-02-23 00:00:00+00:00,51066.758560180664,27336.975546836853,121706.28137588501
2020-03-01 00:00:00+00:00,51146.874084472656,27362.184420585632,121987.62887954712
2020-03-08 00:00:00+00:00,51228.25997161865,27390.460278511047,122270.11603164673
2020-03-15 00:00:00+00:00,51305.72280883789,27408.727578163147,122525.87958145142
2020-03-22 00:00:00+00:00,51381.751472473145,27428.485104560852,122744.44044876099
2020-03-29 00:00:00+00:00,51461.37937164307,27451.915322303772,122986.51955032349
2020-04-05 00:00:00+00:00,51541.092224121094,27475.903170585632,123223.60271072388
2020-04-12 00:00:00+00:00,51622.214599609375,27503.73676776886,123489.35289382935
2020-04-19 00:00:00+00:00,51703.411140441895,27532.52218723297,123763.16536331177
2020-04-26 00:00:00+00:00,51784.61695098877,27565.143738746643,124033.47206497192
2020-05-03 00:00:00+00:00,51865.73370361328,27597.149975776672,124303.60683059692
2020-05-10 00:00:00+00:00,51946.52520751953,27630.665665626526,124582.95979690552
2020-05-17 00:00:00+00:00,52027.688415527344,27665.82541370392,124856.42839431763
2020-05-24 00:00:00+00:00,52109.13037109375,27700.004494667053,125138.64708328247
2020-05-31 00:00:00+00:00,52190.823181152344,27733.001008033752,125429.34828567505
2020-06-07 00:00:00+00:00,52272.12406921387,27764.209248542786,125734.3973274231
2020-06-14 00:00:00+00:00,52353.8438873291,27795.59054851532,126024.99348831177
2020-06-21 00:00:00+00:00,52435.76852416992,27827.84675502777,126321.11882400513
2020-06-28 00:00:00+00:00,52517.870040893555,27861.679717063904,126609.00246047974
2020-07-05 00:00:00+00:00,52600.262283325195,27896.454886436462,126908.57219314575
2020-07-12 00:00:00+00:00,52682.841079711914,27933.374064445496,127213.28468704224
2020-07-19 00:00:00+00:00,52765.70901489258,27971.168150901794,127521.9596748352
2020-07-26 00:00:00+00:00,52848.87537384033,28011.385058403015,127829.82869338989
2020-08-02 00:00:00+00:00,52932.31221008301,28052.669154167175,128143.10902786255
2020-08-09 00:00:00+00:00,53015.82289123535,28093.760966300964,128464.11296463013
2020-08-16 00:00:00+00:00,53098.37119293213,28132.554942131042,128787.29487991333
2020-08-23 00:00:00+00:00,53181.31189727783,28171.868090629578,129113.00975418091
2020-08-30 00:00:00+00:00,53263.72004699707,28212.209979057312,129449.37446975708
2020-09-06 00:00:00+00:00,53346.299072265625,28251.49428844452,129778.05400466919
2020-09-13 00:00:00+00:00,53429.046562194824,28291.067030906677,130098.56859207153
2020-09-20 00:00:00+00:00,53511.728523254395,28330.832060813904,130417.08131790161
2020-09-27 00:00:00+00:00,53594.298194885254,28367.770464897156,130733.74461746216
2020-10-04 00:00:00+00:00,53676.89595794678,28405.23766231537,131055.33031082153
2020-10-11 00:00:00+00:00,53759.34372711182,28444.44505596161,131389.44847488403
2020-10-18 00:00:00+00:00,53841.91339111328,28482.739089012146,131723.99043655396
2020-10-25 00:00:00+00:00,53924.13613128662,28520.062067985535,132057.07786941528
2020-11-01 00:00:00+00:00,54006.24639892578,28556.106337547302,132371.63151931763
2020-11-08 00:00:00+00:00,54088.91170501709,28595.929049491882,132708.9381904602
2020-11-15 00:00:00+00:00,54171.389152526855,28632.47326564789,133053.89336013794
2020-11-22 00:00:00+00:00,54254.39255523682,28666.988852500916,133396.1802253723
2020-11-29 00:00:00+00:00,54337.386573791504,28699.89883708954,133746.5009651184
2020-12-06 00:00:00+00:00,54420.044578552246,28733.847170829773,134102.77486038208
2020-12-13 00:00:00+00:00,54503.00360870361,28767.57437801361,134455.62901687622
2020-12-20 00:00:00+00:00,54585.8779296875,28802.743739128113,134812.7734565735
2020-12-27 00:00:00+00:00,54668.94153594971,28837.56517314911,135169.7437324524
2021-01-03 00:00:00+00:00,54752.17501068115,28872.376940727234,135531.4349861145
2021-01-10 00:00:00+00:00,54834.540199279785,28907.67193889618,135900.26552200317
2021-01-17 00:00:00+00:00,54916.980865478516,28941.024355888367,136263.7173347473
2021-01-24 00:00:00+00:00,54999.449851989746,28975.07262325287,136634.1151008606
2021-01-31 00:00:00+00:00,55081.96604156494,29008.425040245056,136992.1205329895
2021-02-07 00:00:00+00:00,55164.16931152344,29041.874106407166,137367.19081497192
2021-02-14 00:00:00+00:00,55246.25915527344,29075.487467765808,137747.03044509888
2021-02-21 00:00:00+00:00,55327.80075836182,29107.12926197052,138124.3451423645
2021-02-28 00:00:00+00:00,55409.03984069824,29137.21505832672,138492.305103302
2021-03-07 00:00:00+00:00,55489.60580444336,29167.92905330658,138863.42845535278
2021-03-14 00:00:00+00:00,55569.745765686035,29199.899445533752,139244.6417427063
2021-03-21 00:00:00+00:00,55649.67742919922,29232.652665138245,139622.65843582153
2021-03-28 00:00:00+00:00,55729.940437316895,29264.323451042175,140006.98378372192
2021-04-04 00:00:00+00:00,55810.40474700928,29296.796397209167,140395.80284500122
2021-04-11 00:00:00+00:00,55891.01138305664,29330.361437797546,140795.1816596985
2021-04-18 00:00:00+00:00,55971.87420654297,29365.182871818542,141200.1606941223
2021-04-25 00:00:00+00:00,56052.95526885986,29400.033301353455,141604.63499832153
2021-05-02 00:00:00+00:00,56133.856048583984,29433.24075603485,142009.65285110474
2021-05-09 00:00:00+00:00,56214.97635650635,29469.405562400818,142419.34883499146
2021-05-16 00:00:00+00:00,56295.81156921387,29505.976283073425,142823.66786575317
2021-05-23 00:00:00+00:00,56376.684799194336,29543.948370933533,143226.39516067505
2021-05-30 00:00:00+00:00,56457.71007537842,29582.046092033386,143634.07234573364
2021-06-06 00:00:00+00:00,56538.98663330078,29619.428637504578,144044.23418045044
2021-06-13 00:00:00+00:00,56620.67247772217,29656.424597740173,144456.05571365356
2021-06-20 00:00:00+00:00,56702.45349121094,29689.409766197205,144860.08113479614
2021-06-27 00:00:00+00:00,56783.891845703125,29722.6172208786,145275.48958206177
2021-07-04 00:00:00+00:00,56865.779693603516,29755.882658958435,145697.82133865356
2021-07-11 00:00:00+00:00,56947.95349121094,29789.099772453308,146121.9058418274
2021-07-18 00:00:00+00:00,57030.24173736572,29821.88198375702,146541.92009353638
2021-07-25 00:00:00+00:00,57112.730140686035,29853.920023918152,146970.30852127075
2021-08-01 00:00:00+00:00,57195.437812805176,29887.668692588806,147397.30452346802
2021-08-08 00:00:00+00:00,57277.77883911133,29919.793711662292,147828.17598342896
2021-08-15 00:00:00+00:00,57360.234451293945,29951.512820243835,148262.3874092102
2021-08-22 00:00:00+00:00,57442.82371520996,29981.328009605408,148694.1060371399
2021-08-29 00:00:00+00:00,57525.38433074951,30012.84416294098,149132.5337409973
2021-09-05 00:00:00+00:00,57607.89237213135,30045.007840156555,149573.71715164185
2021-09-12 00:00:00+00:00,57690.390853881836,30075.451226234436,150007.46117019653
2021-09-19 00:00:00+00:00,57772.87977600098,30105.005473136902,150438.64821243286
2021-09-26 00:00:00+00:00,57855.05313873291,30133.68990802765,150872.2872505188
2021-10-03 00:00:00+00:00,57937.04522705078,30162.03608226776,151296.47993850708
2021-10-10 00:00:00+00:00,58018.38604736328,30191.67730808258,151724.20888137817
2021-10-17 00:00:00+00:00,58100.06206512451,30223.10648059845,152159.76253128052
2021-10-24 00:00:00+00:00,58181.42204284668,30254.989888191223,152602.3984565735
2021-10-31 00:00:00+00:00,58263.193855285645,30285.636229515076,153051.02251052856
2021-11-07 00:00:00+00:00,58345.53545379639,30317.28768634796,153508.71187210083
2021-11-14 00:00:00+00:00,58427.24393463135,30350.89138507843,153965.17036819458
2021-11-21 00:00:00+00:00,58509.000396728516,30383.431977272034,154423.21138381958
2021-11-28 00:00:00+00:00,58590.7951965332,30414.474566459656,154871.5619392395
2021-12-05 00:00:00+00:00,58673.1134185791,30444.13512325287,155314.4909248352
2021-12-12 00:00:00+00:00,58754.84553527832,30473.602387428284,155774.3391609192
2021-12-19 00:00:00+00:00,58836.86592102051,30503.688183784485,156225.14711380005
2021-12-26 00:00:00+00:00,58918.62747955322,30534.467246055603,156686.473651886
2022-01-02 00:00:00+00:00,59000.31190490723,30565.964158058167,157152.0742378235
2022-01-09 00:00:00+00:00,59080.849365234375,30595.474692344666,157608.9796333313
2022-01-16 00:00:00+00:00,59161.14586639404,30625.92924785614,158064.54204177856
2022-01-23 00:00:00+00:00,59241.51947784424,30657.052485466003,158493.89134597778
2022-01-30 00:00:00+00:00,59321.57501220703,30685.86483478546,158927.13246536255
2022-02-06 00:00:00+00:00,59400.82646179199,30715.758875846863,159366.99055862427
2022-02-13 00:00:00+00:00,59479.73036956787,30747.649132728577,159798.77101516724
2022-02-20 00:00:00+00:00,59558.44119262695,30781.57493686676,160224.44426345825
2022-02-27 00:00:00+00:00,59636.94926452637,30815.39257144928,160653.56813430786
2022-03-06 00:00:00+00:00,59716.10330200195,30852.170113563538,161077.2219734192
2022-03-13 00:00:00+00:00,59793.81660461426,30889.82284259796,161489.0142402649
2022-03-20 00:00:00+00:00,59871.34619140625,30926.423378944397,161926.12843704224
2022-03-27 00:00:00+00:00,59947.464042663574,30964.49894809723,162371.27653884888
2022-04-03 00:00:00+00:00,60024.20804595947,31003.33170413971,162816.650806427
2022-04-10 00:00:00+00:00,60099.4398727417,31042.341462135315,163256.7642097473
2022-04-17 00:00:00+00:00,60174.13854217529,31082.521416664124,163687.26054763794
2022-04-24 00:00:00+00:00,60248.10050201416,31118.846611976624,164106.20262527466
2022-05-01 00:00:00+00:00,60321.95583343506,31153.25426197052,164511.33861160278
2022-05-08 00:00:00+00:00,60395.03522491455,31186.92439365387,164915.82558059692
2022-05-15 00:00:00+00:00,60468.78469848633,31217.290446281433,165310.8528327942
2022-05-22 00:00:00+00:00,60542.90320587158,31248.81686115265,165693.9915046692
2022-05-29 00:00:00+00:00,60617.79866027832,31280.785784721375,166102.33317947388
2022-06-05 00:00:00+00:00,60691.895095825195,31312.803877830505,166506.0334968567
2022-06-12 00:00:00+00:00,60764.78496551514,31344.831805229187,166889.33934402466
2022-06-19 00:00:00+00:00,60837.120208740234,31374.716013908386,167250.65813064575
2022-06-26 00:00:00+00:00,60909.93225097656,31403.88237285614,167635.89625930786
2022-07-03 00:00:00+00:00,60983.74669647217,31431.5736951828,168012.40413284302
2022-07-10 00:00:00+00:00,61056.79090881348,31458.183325767517,168396.24977493286
2022-07-17 00:00:00+00:00,61130.49810028076,31483.347422599792,168776.59935379028
2022-07-24 00:00:00+00:00,61205.06325531006,31508.334515571594,169166.7852973938
2022-07-31 00:00:00+00:00,61280.03790283203,31534.16729450226,169573.66145706177
2022-08-07 00:00:00+00:00,61354.28279876709,31560.009907722473,169981.9992866516
2022-08-14 00:00:00+00:00,61428.82077789307,31586.77687549591,170403.79793167114
2022-08-21 00:00:00+00:00,61502.56745147705,31611.60663127899,170820.69813919067
2022-08-28 00:00:00+00:00,61576.021057128906,31636.092211723328,171220.97722244263
2022-09-04 00:00:00+00:00,61648.68878173828,31659.486268043518,171608.34852981567
2022-09-11 00:00:00+00:00,61720.964935302734,31684.16852092743,172009.9016304016
2022-09-18 00:00:00+00:00,61792.58519744873,31707.76908016205,172392.24000930786
2022-09-25 00:00:00+00:00,61863.06985473633,31729.835604667664,172757.11555862427
2022-10-02 00:00:00+00:00,61932.89862823486,31753.554167747498,173111.3110847473
2022-10-09 00:00:00+00:00,62002.4880065918,31777.538235664368,173471.0697517395
2022-10-16 00:00:00+00:00,62071.28269958496,31799.88009738922,173825.71153640747
2022-10-23 00:00:00+00:00,62139.46910858154,31823.814997673035,174196.87410354614
2022-10-30 00:00:00+00:00,62208.70527648926,31848.123574256897,174582.643573761
2022-11-06 00:00:00+00:00,62277.44339752197,31872.65832424164,174955.8489265442
2022-11-13 00:00:00+00:00,62347.74507904053,31900.487317085266,175351.02913284302
2022-11-20 00:00:00+00:00,62418.30242919922,31927.401789665222,175743.75004959106
2022-11-27 00:00:00+00:00,62489.656311035156,31955.368453025818,176142.7183113098
2022-12-04 00:00:00+00:00,62562.098861694336,31984.790484428406,176546.22832107544
2022-12-11 00:00:00+00:00,62634.20630645752,32013.376662254333,176936.2222175598
2022-12-18 00:00:00+00:00,62706.83612823486,32041.50066280365,177318.0350227356
2022-12-25 00:00:00+00:00,62778.4916305542,32070.370663642883,177699.48921585083
2023-01-01 00:00:00+00:00,62849.46544647217,32099.030663490295,178080.46519851685
